"ID_PEDIDO";"PEDDTEMIS";"CLICODIGO";"GCLCODIGO";"SETOR";"PROCODIGO";"TRANSITIONS";"PDPDESCRICAO";"PEDAUTORIZOU";"FISCODIGO";"QTD";"VRVENDA"
13670780;2023-10-09;1419;;"SETOR 5 - BLUMENAU - VALE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"FABIO - JANE";"5.101  ";2;204,18
13671287;2023-10-09;1742;56;"SETOR 5 - BLUMENAU - VALE";"LD2493        ";0;"VARILUX XR DESIGN AIRWEAR COLOR";"JOãO PAULO MOMM DA SILVA";"5.101  ";2;208,09
13671517;2023-10-09;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"RAFAEL";"5.101  ";2;795
13671528;2023-10-09;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"RAFAEL";"5.101  ";2;190,55
13671807;2023-10-10;1281;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2373        ";1;"VARILUX XR DESIGN STYLIS 1.67 TGEN8 CINZA";"SILVANA";"6.101  ";2;1632,68
13671946;2023-10-10;1777;56;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"PAULO";"5.101  ";2;694,82
13671961;2023-10-10;1777;56;"SETOR 5 - BLUMENAU - VALE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"PAULO";"5.101  ";2;204,25
13672326;2023-10-10;1281;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"SILVANA";"6.101  ";2;653,66
13672617;2023-10-10;1281;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"SILVANA";"6.101  ";2;653,66
13673030;2023-10-10;4122;234;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"LEILA";"5.101  ";2;709
13673439;2023-10-10;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BERNARDO";"6.101  ";2;604,2
13673489;2023-10-10;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"BERNARDO";"6.101  ";2;842,08
13675472;2023-10-11;213;;"SETOR 2 - CRICIUMA - SUL";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"REGINALDO";"5.101  ";2;397,5
13676639;2023-10-11;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;638,1
13676650;2023-10-11;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;160,84
13677666;2023-10-13;213;;"SETOR 2 - CRICIUMA - SUL";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"CELSO";"5.101  ";2;1021
13677674;2023-10-13;213;;"SETOR 2 - CRICIUMA - SUL";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"CELSO";"5.101  ";2;152,78
13678155;2023-10-13;1281;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"SILVANA";"6.101  ";2;653,66
13678214;2023-10-13;1281;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2361        ";0;"VARILUX XR DESIGN ORMA XPERIO CINZA";"SILVANA";"6.102  ";2;249,99
13678907;2023-10-13;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2371        ";0;"VARILUX XR DESIGN AIRWEAR BLUE UV";"BERNARDO";"6.101  ";2;576,84
13679842;2023-10-13;709;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2403        ";0;"VARILUX XR PRO ORMA XPERIO CINZA";"A";"6.102  ";2;249,99
13680196;2023-10-13;290;;"SETOR 1 - FLORIANOPOLIS REDES";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"RAFAELA";"5.101  ";2;795
13680210;2023-10-13;290;;"SETOR 1 - FLORIANOPOLIS REDES";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"RAFAELA";"5.101  ";2;190,55
13687170;2023-10-18;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"RAFAEL";"5.101  ";2;1108
13687172;2023-10-18;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"RAFAEL";"5.101  ";2;204,28
13687202;2023-10-18;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"RAFAEL";"5.101  ";2;795
13687204;2023-10-18;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"RAFAEL";"5.101  ";2;190,55
13687324;2023-10-18;4752;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CARLA";"5.101  ";2;667
13687327;2023-10-18;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;638,1
13687334;2023-10-18;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;160,84
13687339;2023-10-18;4752;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CARLA";"5.101  ";2;138,95
13688251;2023-10-18;214;;"SETOR 6 - B CAMBORIU - LITORAL";"LD2371        ";0;"VARILUX XR DESIGN AIRWEAR BLUE UV";"34091885";"5.101  ";2;379,5
13688273;2023-10-18;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";;"5.101  ";2;709
13688276;2023-10-18;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";;"5.101  ";2;160,84
13690279;2023-10-19;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2371        ";0;"VARILUX XR DESIGN AIRWEAR BLUE UV";"BERNARDO";"6.101  ";2;674,88
13691045;2023-10-19;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2370        ";1;"VARILUX XR DESIGN AIRWEAR TGEN8 CINZA";"BERNARDO";"6.101  ";2;913,52
13693075;2023-10-20;213;;"SETOR 2 - CRICIUMA - SUL";"LD2371        ";0;"VARILUX XR DESIGN AIRWEAR BLUE UV";"ELANE";"5.101  ";2;444
13694062;2023-10-20;1281;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"SILVANA";"6.101  ";2;653,66
13694298;2023-10-20;4752;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"CARLA";"5.101  ";2;979
13694317;2023-10-20;4752;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"CARLA";"5.101  ";2;239,02
13694483;2023-10-20;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BERNARDO";"6.101  ";2;604,2
13695159;2023-10-21;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"RAFAEL";"5.101  ";2;795
13695160;2023-10-21;1270;;"SETOR 5 - BLUMENAU - VALE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"RAFAEL";"5.101  ";2;190,27
13695434;2023-10-21;2104;234;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"KEILA";"5.101  ";2;795
13695446;2023-10-21;2104;234;"SETOR 4 - JOINVILLE - NORTE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"KEILA";"5.101  ";2;190,26
13696135;2023-10-23;214;;"SETOR 6 - B CAMBORIU - LITORAL";"LD2370        ";1;"VARILUX XR DESIGN AIRWEAR TGEN8 CINZA";"34129815";"5.101  ";2;1072
13696904;2023-10-23;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";;"5.101  ";2;1108
13696918;2023-10-23;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";;"5.101  ";2;211,13
13697491;2023-10-23;47;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2399        ";0;"VARILUX XR TRACK AIRWEAR BLUE UV";"MARCELO";"5.101  ";2;168,45
13699141;2023-10-23;709;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2414        ";0;"VARILUX XR PRO STYLIS 1.67 BLUE UV";"A";"6.101  ";2;249,9
13699546;2023-10-24;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"BERNARDO";"6.101  ";2;842,08
13699682;2023-10-24;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BERNARDO";"6.101  ";2;604,2
13700154;2023-10-24;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2371        ";0;"VARILUX XR DESIGN AIRWEAR BLUE UV";"BERNARDO";"6.101  ";2;576,84
13700181;2023-10-24;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2371        ";0;"VARILUX XR DESIGN AIRWEAR BLUE UV";"BERNARDO";"6.101  ";2;146,87
13700456;2023-10-24;213;;"SETOR 2 - CRICIUMA - SUL";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"MARIA";"5.101  ";2;795
13700464;2023-10-24;213;;"SETOR 2 - CRICIUMA - SUL";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"MARIA ";"5.101  ";2;115,71
13700618;2023-10-24;1419;;"SETOR 5 - BLUMENAU - VALE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"SAMARA- ALAIDE";"5.101  ";2;195,64
13700843;2023-10-24;709;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2403        ";0;"VARILUX XR PRO ORMA XPERIO CINZA";"A";"6.102  ";2;249,99
13701122;2023-10-24;654;195;"SETOR 2 - CRICIUMA - SUL";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"KATIANE";"5.101  ";2;180,51
13701407;2023-10-24;654;195;"SETOR 2 - CRICIUMA - SUL";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"ALESSANDRA";"5.101  ";2;138,95
13702557;2023-10-25;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;715,5
13702568;2023-10-25;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;198,95
13702813;2023-10-25;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BERNARDO";"6.101  ";2;604,2
13703109;2023-10-25;1318;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"KETTRIN";"5.101  ";2;333,5
13703882;2023-10-25;47;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2494        ";0;"VARILUX XR DESIGN FIT EYECODE AIRWEAR COLOR";"MARCELO";"5.101  ";2;208,04
13704127;2023-10-25;163;12;"SETOR 4 - JOINVILLE - NORTE";"LD2547        ";1;"VARILUX XR DESIGN STYLIS 1.74 TGEN8 CINZA";"ANA";"5.102  ";2;2056
13704148;2023-10-25;163;12;"SETOR 4 - JOINVILLE - NORTE";"LD2547        ";1;"VARILUX XR DESIGN STYLIS 1.74 TGEN8 CINZA";"ANA";"5.102  ";2;201,96
13704216;2023-10-25;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";;"5.101  ";2;709
13704239;2023-10-25;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";;"5.101  ";2;195,56
13704781;2023-10-25;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BERNARDO";"6.101  ";2;604,2
13704827;2023-10-25;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2550        ";1;"VARILUX XR PRO STYLIS 1.74 TGEN8 CINZA";"CAMILA";"5.102  ";2;2934,9
13704843;2023-10-25;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2550        ";1;"VARILUX XR PRO STYLIS 1.74 TGEN8 CINZA";"CAMILA";"5.102  ";2;217,4
13705235;2023-10-26;4752;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CARLA";"5.101  ";2;667
13706084;2023-10-26;4387;37;"SETOR 1 - FLORIANOPOLIS REDES";"LD2385        ";0;"VARILUX XR DESIGN FIT EYE AIRWEAR BLUE UV";;"5.101  ";2;759
13706100;2023-10-26;4387;37;"SETOR 1 - FLORIANOPOLIS REDES";"LD2385        ";0;"VARILUX XR DESIGN FIT EYE AIRWEAR BLUE UV";;"5.101  ";2;146,87
13706267;2023-10-26;634;;"SETOR 6 - B CAMBORIU - LITORAL";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"34185307";"5.101  ";2;822,36
13706962;2023-10-26;1704;;"SETOR 1 - FLORIANOPOLIS REDES";"LD2415        ";1;"VARILUX XR PRO STYLIS 1.67 TGEN8 CINZA";"ERNANDE";"5.101  ";2;246,14
13707019;2023-10-26;1464;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BARBARA";"5.101  ";2;709
13707132;2023-10-26;4752;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CARLA";"5.101  ";2;667
13707342;2023-10-26;4122;234;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"LIA";"5.101  ";2;709
13708310;2023-10-27;154;91;"SETOR 2 - CRICIUMA - SUL";"LD2368        ";0;"VARILUX XR DESIGN AIR XPERIO CINZA";"THIAGO";"5.101  ";2;249,99
13708345;2023-10-27;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"BERNARDO";"6.101  ";2;775,96
13708532;2023-10-27;1464;;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BARBARA";"5.101  ";2;667
13708553;2023-10-27;1464;;"SETOR 5 - BLUMENAU - VALE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"BARBARA";"5.101  ";2;204,25
13708896;2023-10-27;213;;"SETOR 2 - CRICIUMA - SUL";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"MANOEL";"5.101  ";2;795
13708916;2023-10-27;213;;"SETOR 2 - CRICIUMA - SUL";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"DAIANA";"5.101  ";2;333,5
13708936;2023-10-27;213;;"SETOR 2 - CRICIUMA - SUL";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"IVANIZE";"5.101  ";2;795
13708968;2023-10-27;213;;"SETOR 2 - CRICIUMA - SUL";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"IVANIZE";"5.101  ";2;191,44
13709373;2023-10-27;1419;;"SETOR 5 - BLUMENAU - VALE";"LD2372        ";0;"VARILUX XR DESIGN STYLIS 1.67 BLUE UV";"ELSE-XIRU";"5.101  ";2;183,67
13710236;2023-10-27;1318;;"SETOR 5 - BLUMENAU - VALE";"LD2361        ";0;"VARILUX XR DESIGN ORMA XPERIO CINZA";"KETTRIN";"5.102  ";2;238,72
13710537;2023-10-28;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;715,5
13710548;2023-10-28;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;198,95
13710695;2023-10-28;47;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2385        ";0;"VARILUX XR DESIGN FIT EYE AIRWEAR BLUE UV";"MARCELO";"5.101  ";2;400,5
13710697;2023-10-28;450;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"SONIA";"5.101  ";2;959,42
13711263;2023-10-30;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";;"5.101  ";2;709
13711293;2023-10-30;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";;"5.101  ";2;195,56
13712669;2023-10-30;1903;56;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"ANNA";"5.101  ";2;694,82
13712670;2023-10-30;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;715,5
13712680;2023-10-30;291;199;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"CAMILA";"5.101  ";2;198,95
13712683;2023-10-30;1903;56;"SETOR 5 - BLUMENAU - VALE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"ANNA";"5.101  ";2;151,04
13712988;2023-10-30;2104;234;"SETOR 4 - JOINVILLE - NORTE";"LD2371        ";0;"VARILUX XR DESIGN AIRWEAR BLUE UV";"KEILA";"5.101  ";2;759
13713718;2023-10-30;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";;"5.101  ";2;709
13713759;2023-10-30;177;12;"SETOR 4 - JOINVILLE - NORTE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";;"5.101  ";2;195,56
13714784;2023-10-31;450;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2366        ";1;"VARILUX XR DESIGN ORMA TGEN8 CINZA";"SONIA";"5.101  ";2;959,42
13715223;2023-10-31;4387;37;"SETOR 1 - FLORIANOPOLIS REDES";"LD2413        ";0;"VARILUX XR PRO AIRWEAR BLUE UV";"CINTIA";"5.101  ";2;1965
13715246;2023-10-31;198;;"SETOR 3 - CHAPECO - OESTE - RS";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"BERNARDO";"6.101  ";2;604,2
13715260;2023-10-31;4387;37;"SETOR 1 - FLORIANOPOLIS REDES";"LD2413        ";0;"VARILUX XR PRO AIRWEAR BLUE UV";"CINTIA";"5.101  ";2;195,4
13715284;2023-10-31;2104;234;"SETOR 4 - JOINVILLE - NORTE";"LD2365        ";0;"VARILUX XR DESIGN ORMA BLUE UV";"KEILA";"5.101  ";2;667
13715303;2023-10-31;2104;234;"SETOR 4 - JOINVILLE - NORTE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"KEILA";"5.101  ";2;195,56
13715857;2023-10-31;1419;;"SETOR 5 - BLUMENAU - VALE";"LD2417        ";0;"VARILUX XR DESIGN ORMA COLOR";"PAULA-VERA";"5.101  ";2;195,63
13716666;2023-10-31;1704;;"SETOR 1 - FLORIANOPOLIS REDES";"LD2413        ";0;"VARILUX XR PRO AIRWEAR BLUE UV";"EMANUELLE";"5.101  ";2;244,41
