"ID_PEDIDO";"PEDDTBAIXA";"CLICODIGO";"GCLCODIGO";"SETOR";"PROCODIGO";"PDPDESCRICAO";"PEDAUTORIZOU";"QTD";"VRVENDA";"CPF"
13701939;2023-10-27;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"VALERIA";2;84,7;""
13701950;2023-10-27;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"VALERIA";2;84,7;""
13702336;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13702340;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13702378;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"PATRICIA";2;183,4;""
13702392;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"PATRICIA";2;183,4;""
13702443;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"PATRICIA";2;55,3;""
13703875;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13703903;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13703938;2023-10-27;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2181        ";"NEW VISION START 1.50";"JEAN";2;84,7;""
13703955;2023-10-27;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2181        ";"NEW VISION START 1.50";"JEAN";2;84,7;""
13704544;2023-10-27;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"VALERIA";2;109,9;""
13705270;2023-10-27;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"JEAN";2;311,5;""
13705634;2023-10-30;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"MAICON";2;55,3;""
13706592;2023-10-30;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2089        ";"NEW VISION PLUS 1.50 TRANS";"MAICON";2;281,4;""
13707061;2023-10-30;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13707125;2023-10-30;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"JEAN";2;311,5;""
13707140;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"JEAN";2;311,5;""
13708914;2023-11-01;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2184        ";"NEW VISION START 1.59";"KELLY";2;124,6;""
13708995;2023-10-31;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2184        ";"NEW VISION START 1.59";"KELLY";2;124,6;""
13709478;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13709512;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"JEAN";2;183,4;""
13709519;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"JEAN";2;183,4;""
13709537;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2181        ";"NEW VISION START 1.50";"JEAN";2;84,7;""
13709543;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2181        ";"NEW VISION START 1.50";"JEAN";2;84,7;""
13709559;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13709591;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13709603;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13709617;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13709632;2023-10-30;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"KELLY";2;311,5;""
13709679;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"MAICON";2;183,4;""
13709713;2023-10-31;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"MAICON";2;55,3;""
13709729;2023-11-03;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"MAICON";2;109,9;""
13709745;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2188        ";"NEW VISION CLASSIC 1.50 TRANS";"MAICON";2;311,5;""
13709762;2023-10-30;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13710113;2023-10-31;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13710587;2023-11-03;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2090        ";"NEW VISION PLUS 1.56 BLUECUT";"KELLY";2;124,6;""
13710610;2023-11-03;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"KELLY";2;84,7;""
13710686;2023-11-01;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2089        ";"NEW VISION PLUS 1.50 TRANS";"VALERIA";2;281,4;""
13713279;2023-11-01;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2088        ";"NEW VISION PLUS 1.50";"JEAN";2;84,7;""
13713460;2023-11-03;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13713513;2023-11-03;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"JEAN";2;183,4;""
13713521;2023-11-01;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"JEAN";2;183,4;""
13713761;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"MAICON";2;55,3;""
13713769;2023-11-06;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"VALERIA";2;55,3;""
13713920;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2200        ";"NEW VISION X SMART 1.50";"MAICON";2;183,4;""
13713930;2023-11-03;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2200        ";"NEW VISION X SMART 1.50";"MAICON";2;183,4;""
13714839;2023-11-01;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"MAICON";2;55,3;""
13715950;2023-11-03;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2188        ";"NEW VISION CLASSIC 1.50 TRANS";"PATRICIA";2;311,5;""
13715971;2023-11-03;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"PATRICIA";2;109,9;""
13715992;2023-11-06;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13715998;2023-11-01;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"JEAN";2;311,5;""
13716762;2023-11-06;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"VALERIA";2;109,9;""
13716800;2023-11-01;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13716821;2023-11-03;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13716830;2023-11-03;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13717458;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2184        ";"NEW VISION START 1.59";"PATRICIA";2;124,6;""
13717500;2023-11-06;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2184        ";"NEW VISION START 1.59";"PATRICIA";2;124,6;""
13719173;2023-11-06;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13719665;2023-11-08;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"KELLY";2;55,3;""
13719779;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"PATRICIA";2;109,9;""
13719790;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"PATRICIA";2;109,9;""
13719816;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2103        ";"NEW VISION EXTEND 1.59";"PATRICIA";2;178,5;""
13719832;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2103        ";"NEW VISION EXTEND 1.59";"PATRICIA";2;178,5;""
13719877;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"PATRICIA";2;84,7;""
13719920;2023-11-06;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"PATRICIA";2;84,7;""
13720141;2023-11-08;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"VALERIA";2;109,9;""
13720163;2023-11-06;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"VALERIA";2;109,9;""
13720210;2023-11-07;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2084        ";"NEW VISION HD 1.50";"JEAN";2;55,3;""
13720243;2023-11-07;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13720351;2023-11-07;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13721175;2023-11-07;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2197        ";"NEW VISION PREMIUM 1.59 TRANS";"JEAN";2;380,1;""
13721247;2023-11-07;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13721268;2023-11-07;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13721285;2023-11-07;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13721293;2023-11-06;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13721339;2023-11-07;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2198        ";"NEW VISION PREMIUM 1.67";"JEAN";2;356,3;""
13722106;2023-11-09;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13722122;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13722138;2023-11-07;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"MAICON";2;55,3;""
13722612;2023-11-08;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"VALERIA";2;84,7;""
13723225;2023-11-08;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13723847;2023-11-08;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"VALERIA";2;183,4;""
13723868;2023-11-08;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2193        ";"NEW VISION PREMIUM 1.50";"VALERIA";2;138,6;""
13724405;2023-11-07;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"PATRICIA";2;55,3;""
13724616;2023-11-10;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2090        ";"NEW VISION PLUS 1.56 BLUECUT";"VALERIA";2;124,6;""
13725490;2023-11-07;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"VALERIA";2;84,7;""
13725707;2023-11-09;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"MAICON";2;55,3;""
13725717;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2087        ";"NEW VISION HD 1.59";"MAICON";2;94,5;""
13725734;2023-11-07;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2085        ";"NEW VISION HD 1.50 FOTO";"MAICON";2;143,5;""
13725894;2023-11-08;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13727582;2023-11-08;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13728049;2023-11-09;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"MAICON";2;55,3;""
13728161;2023-11-09;1762;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"VALERIA";2;55,3;""
13728355;2023-11-09;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13728456;2023-11-09;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13728476;2023-11-09;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13728496;2023-11-09;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13728517;2023-11-09;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13729004;2023-11-09;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13729108;2023-11-09;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13731736;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"MAICON";2;109,9;""
13731772;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2193        ";"NEW VISION PREMIUM 1.50";"MAICON";2;138,6;""
13731805;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2182        ";"NEW VISION START 1.50 TRANS";"MAICON";2;281,4;""
13731817;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"MAICON";2;311,5;""
13731861;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"MAICON";2;84,7;""
13733095;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"PATRICIA";2;311,5;""
13733130;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"PATRICIA";2;84,7;""
13734128;2023-11-10;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13734141;2023-11-10;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13734153;2023-11-10;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13734180;2023-11-13;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13734224;2023-11-13;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2110        ";"NEW VISION INDIVIDUAL 1.59";"JEAN";2;232,4;""
13734387;2023-11-10;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2200        ";"NEW VISION X SMART 1.50";"KELLY";2;193,88;""
13734516;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2184        ";"NEW VISION START 1.59";;2;131,72;
13734653;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"PATRICIA";2;109,9;""
13734719;2023-11-13;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2187        ";"NEW VISION CLASSIC 1.50";"PATRICIA";2;109,9;""
13735165;2023-11-13;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13735687;2023-11-13;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2184        ";"NEW VISION START 1.59";"VALERIA";2;131,72;""
13735732;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2185        ";"NEW VISION START 1.59 TRANS";"PATRICIA";2;326,2;""
13735781;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"PATRICIA";2;55,3;""
13735825;2023-11-16;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2107        ";"NEW VISION INDIVIDUAL 1.50";"PATRICIA";2;183,4;""
13735853;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"PATRICIA";2;84,7;""
13735916;2023-11-13;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2184        ";"NEW VISION START 1.59";"VALERIA";2;131,72;""
13736217;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"PATRICIA";2;84,7;""
13736341;2023-11-13;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2101        ";"NEW VISION EXTEND 1.50 TRANS";"KELLY";2;359,64;""
13736545;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2193        ";"NEW VISION PREMIUM 1.50";"MAICON";2;138,6;""
13736561;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2194        ";"NEW VISION PREMIUM 1.50 TRANS";"MAICON";2;340,2;""
13736713;2023-11-13;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2089        ";"NEW VISION PLUS 1.50 TRANS";"JEAN";2;281,4;""
13736757;2023-11-14;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13736778;2023-11-14;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2187        ";"NEW VISION CLASSIC 1.50";"JEAN";2;109,9;""
13736807;2023-11-13;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13736917;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"MAICON";2;55,3;""
13739182;2023-11-14;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2200        ";"NEW VISION X SMART 1.50";"VALERIA";2;193,88;""
13739186;2023-11-16;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2201        ";"NEW VISION X SMART 1.50 TRANS";"VALERIA";2;380,36;""
13739233;2023-11-17;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13739253;2023-11-17;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13739272;2023-11-17;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"MAICON";2;311,5;""
13739290;2023-11-17;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13739311;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2191        ";"NEW VISION CLASSIC 1.59 TRANS";"MAICON";2;350,7;""
13739511;2023-11-28;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"PATRICIA ";2;55,3;""
13740067;2023-11-14;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"MAICON";2;55,3;""
13740262;2023-11-17;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13740298;2023-11-16;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13740358;2023-11-17;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13740390;2023-11-16;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13741357;2023-11-13;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2094        ";"NEW VISION GOLD 1.50";"JEAN";2;109,9;""
13741394;2023-11-16;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2084        ";"NEW VISION HD 1.50";"JEAN";2;55,3;""
13741478;2023-11-16;4742;51;"SETOR 5 - BLUMENAU - VALE";"LD2100        ";"NEW VISION EXTEND 1.50";"JEAN";2;138,6;""
13741733;2023-11-16;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2095        ";"NEW VISION GOLD 1.50 TRANS";"MAICON";2;311,5;""
13741756;2023-11-16;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2182        ";"NEW VISION START 1.50 TRANS";"MAICON";2;281,4;""
13741853;2023-11-16;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13741867;2023-11-17;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13742014;2023-11-16;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13742031;2023-11-16;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13742230;2023-11-17;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2091        ";"NEW VISION PLUS 1.59";"KELLY";2;131,72;""
13744057;2023-11-16;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2200        ";"NEW VISION X SMART 1.50";"JEAN";2;183,4;""
13744070;2023-11-17;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13744090;2023-11-17;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2193        ";"NEW VISION PREMIUM 1.50";"JEAN";2;138,6;""
13747350;2023-11-20;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13747375;2023-11-21;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13747653;2023-11-20;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"KELLY";2;89,54;""
13748064;2023-11-21;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"VALERIA";2;89,54;""
13748076;2023-11-20;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"VALERIA";2;89,54;""
13748271;2023-11-22;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"KELLY";2;58,46;""
13748518;2023-11-20;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13748560;2023-11-21;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13748598;2023-11-20;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13749742;2023-11-21;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2088        ";"NEW VISION PLUS 1.50";"VALERIA";2;89,54;""
13751520;2023-11-22;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13751539;2023-11-21;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2100        ";"NEW VISION EXTEND 1.50";"MAICON";2;138,6;""
13752542;2023-11-21;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"VALERIA";2;58,46;""
13752543;2023-11-23;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2084        ";"NEW VISION HD 1.50";"VALERIA";2;58,46;""
13752558;2023-11-21;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"VALERIA";2;58,46;""
13752633;2023-11-22;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"KELLY";2;116,18;""
13752640;2023-11-22;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"KELLY";2;116,18;""
13752781;2023-11-21;4817;51;"SETOR 4 - JOINVILLE - NORTE";"LD2177        ";"NEW VISION SOFT 1.50";"VALERIA";2;58,46;""
13753015;2023-11-22;1080;51;"SETOR 5 - BLUMENAU - VALE";"LD2195        ";"NEW VISION PREMIUM 1.56 BLUECUT";"JEAN";2;178,5;""
13753018;2023-11-21;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2181        ";"NEW VISION START 1.50";"MAICON";2;84,7;""
13753119;2023-11-24;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2094        ";"NEW VISION GOLD 1.50";"MAICON";2;109,9;""
13753149;2023-11-23;311;51;"SETOR 4 - JOINVILLE - NORTE";"LD2200        ";"NEW VISION X SMART 1.50";"MAICON";2;183,4;""
